codine	Municipio	Superficie	Capitalidad	Año	CA	Autonomía	CP	Provincia	CPJ	Partido_Judicial
47149	San Pelayo	10,68	San Pelayo		07	Castilla y León	47	Valladolid	4701	Valladolid
47150	San Román de Hornija	41,76	San Román de Hornija		07	Castilla y León	47	Valladolid	4701	Valladolid
47151	San Salvador	10,65	San Salvador		07	Castilla y León	47	Valladolid	4701	Valladolid
47152	Santa Eufemia del Arroyo	25,00	Santa Eufemia del Arroyo		07	Castilla y León	47	Valladolid	4703	Medina de Rioseco
47153	Santervás de Campos	54,01	Santervás de Campos		07	Castilla y León	47	Valladolid	4703	Medina de Rioseco
47154	Santibáñez de Valcorba	24,17	Santibáñez de Valcorba		07	Castilla y León	47	Valladolid	4701	Valladolid
47155	Santovenia de Pisuerga	13,82	Santovenia de Pisuerga		07	Castilla y León	47	Valladolid	4701	Valladolid
47156	San Vicente del Palacio	37,90	San Vicente del Palacio		07	Castilla y León	47	Valladolid	4702	Medina del Campo
47157	Sardón de Duero	19,67	Sardón de Duero		07	Castilla y León	47	Valladolid	4701	Valladolid
47158	Seca, La	65,90	Seca, La		07	Castilla y León	47	Valladolid	4702	Medina del Campo
47159	Serrada	24,19	Serrada		07	Castilla y León	47	Valladolid	4702	Medina del Campo
47160	Siete Iglesias de Trabancos	61,29	Siete Iglesias de Trabancos		07	Castilla y León	47	Valladolid	4702	Medina del Campo
47161	Simancas	42,36	Simancas		07	Castilla y León	47	Valladolid	4701	Valladolid
47162	Tamariz de Campos	37,78	Tamariz de Campos		07	Castilla y León	47	Valladolid	4703	Medina de Rioseco
47163	Tiedra	47,31	Tiedra		07	Castilla y León	47	Valladolid	4703	Medina de Rioseco
47164	Tordehumos	61,52	Tordehumos		07	Castilla y León	47	Valladolid	4703	Medina de Rioseco
47165	Tordesillas	141,68	Tordesillas		07	Castilla y León	47	Valladolid	4701	Valladolid
47166	Torrecilla de la Abadesa	27,34	Torrecilla de la Abadesa		07	Castilla y León	47	Valladolid	4701	Valladolid
47167	Torrecilla de la Orden	59,88	Torrecilla de la Orden		07	Castilla y León	47	Valladolid	4702	Medina del Campo
47168	Torrecilla de la Torre	7,28	Torrecilla de la Torre		07	Castilla y León	47	Valladolid	4701	Valladolid
47169	Torre de Esgueva	23,60	Torre de Esgueva		07	Castilla y León	47	Valladolid	4701	Valladolid
47170	Torre de Peñafiel	30,22	Torre de Peñafiel		07	Castilla y León	47	Valladolid	4701	Valladolid
47171	Torrelobatón	66,09	Torrelobatón		07	Castilla y León	47	Valladolid	4701	Valladolid
47172	Torrescárcela	50,76	Torrescárcela		07	Castilla y León	47	Valladolid	4701	Valladolid
47173	Traspinedo	26,30	Traspinedo		07	Castilla y León	47	Valladolid	4701	Valladolid
47174	Trigueros del Valle	37,80	Trigueros del Valle		07	Castilla y León	47	Valladolid	4701	Valladolid
47175	Tudela de Duero	60,52	Tudela de Duero		07	Castilla y León	47	Valladolid	4701	Valladolid
47176	Unión de Campos, La	35,99	Unión de Campos, La		07	Castilla y León	47	Valladolid	4703	Medina de Rioseco
47177	Urones de Castroponce	18,70	Urones de Castroponce		07	Castilla y León	47	Valladolid	4703	Medina de Rioseco
47178	Urueña	44,07	Urueña		07	Castilla y León	47	Valladolid	4703	Medina de Rioseco
47179	Valbuena de Duero	46,57	Valbuena de Duero		07	Castilla y León	47	Valladolid	4701	Valladolid
47180	Valdearcos de la Vega	14,66	Valdearcos de la Vega		07	Castilla y León	47	Valladolid	4701	Valladolid
47181	Valdenebro de los Valles	42,07	Valdenebro de los Valles		07	Castilla y León	47	Valladolid	4703	Medina de Rioseco
47182	Valdestillas	36,29	Valdestillas		07	Castilla y León	47	Valladolid	4702	Medina del Campo
47183	Valdunquillo	30,84	Valdunquillo		07	Castilla y León	47	Valladolid	4703	Medina de Rioseco
47184	Valoria la Buena	43,31	Valoria la Buena		07	Castilla y León	47	Valladolid	4701	Valladolid
47185	Valverde de Campos	21,30	Valverde de Campos		07	Castilla y León	47	Valladolid	4703	Medina de Rioseco
47186	Valladolid	197,47	Valladolid		07	Castilla y León	47	Valladolid	4701	Valladolid
47187	Vega de Ruiponce	31,37	Vega de Ruiponce		07	Castilla y León	47	Valladolid	4703	Medina de Rioseco
47188	Vega de Valdetronco	17,50	Vega de Valdetronco		07	Castilla y León	47	Valladolid	4701	Valladolid
47189	Velascálvaro	23,03	Velascálvaro		07	Castilla y León	47	Valladolid	4702	Medina del Campo
47190	Velilla	19,95	Velilla		07	Castilla y León	47	Valladolid	4701	Valladolid
47191	Velliza	22,64	Velliza		07	Castilla y León	47	Valladolid	4701	Valladolid
47192	Ventosa de la Cuesta	16,21	Ventosa de la Cuesta		07	Castilla y León	47	Valladolid	4702	Medina del Campo
47193	Viana de Cega	17,98	Viana de Cega		07	Castilla y León	47	Valladolid	4701	Valladolid
47194	Viloria	11,31	Viloria		07	Castilla y León	47	Valladolid	4701	Valladolid
47195	Villabáñez	51,03	Villabáñez		07	Castilla y León	47	Valladolid	4701	Valladolid
47196	Villabaruz de Campos	16,97	Villabaruz de Campos		07	Castilla y León	47	Valladolid	4703	Medina de Rioseco
47197	Villabrágima	67,13	Villabrágima		07	Castilla y León	47	Valladolid	4703	Medina de Rioseco
47198	Villacarralón	17,43	Villacarralón		07	Castilla y León	47	Valladolid	4703	Medina de Rioseco
47199	Villacid de Campos	24,08	Villacid de Campos		07	Castilla y León	47	Valladolid	4703	Medina de Rioseco
47200	Villaco	15,93	Villaco		07	Castilla y León	47	Valladolid	4701	Valladolid
47203	Villafrades de Campos	20,70	Villafrades de Campos		07	Castilla y León	47	Valladolid	4703	Medina de Rioseco
47204	Villafranca de Duero	10,39	Villafranca de Duero		07	Castilla y León	47	Valladolid	4702	Medina del Campo
47205	Villafrechós	60,49	Villafrechós		07	Castilla y León	47	Valladolid	4703	Medina de Rioseco
47206	Villafuerte	26,20	Villafuerte		07	Castilla y León	47	Valladolid	4701	Valladolid
47207	Villagarcía de Campos	37,45	Villagarcía de Campos		07	Castilla y León	47	Valladolid	4703	Medina de Rioseco
47208	Villagómez la Nueva	12,28	Villagómez la Nueva		07	Castilla y León	47	Valladolid	4703	Medina de Rioseco
47209	Villalán de Campos	18,35	Villalán de Campos		07	Castilla y León	47	Valladolid	4703	Medina de Rioseco
47210	Villalar de los Comuneros	42,74	Villalar de los Comuneros		07	Castilla y León	47	Valladolid	4701	Valladolid
47211	Villalba de la Loma	14,16	Villalba de la Loma		07	Castilla y León	47	Valladolid	4703	Medina de Rioseco
47212	Villalba de los Alcores	100,67	Villalba de los Alcores		07	Castilla y León	47	Valladolid	4703	Medina de Rioseco
47213	Villalbarba	21,96	Villalbarba		07	Castilla y León	47	Valladolid	4701	Valladolid
47214	Villalón de Campos	70,02	Villalón de Campos		07	Castilla y León	47	Valladolid	4703	Medina de Rioseco
47215	Villamuriel de Campos	18,26	Villamuriel de Campos		07	Castilla y León	47	Valladolid	4703	Medina de Rioseco
47216	Villán de Tordesillas	12,23	Villán de Tordesillas		07	Castilla y León	47	Valladolid	4701	Valladolid
47217	Villanubla	45,65	Villanubla		07	Castilla y León	47	Valladolid	4701	Valladolid
47218	Villanueva de Duero	37,28	Villanueva de Duero		07	Castilla y León	47	Valladolid	4702	Medina del Campo
47219	Villanueva de la Condesa	11,40	Villanueva de la Condesa		07	Castilla y León	47	Valladolid	4703	Medina de Rioseco
47220	Villanueva de los Caballeros	34,92	Villanueva de los Caballeros		07	Castilla y León	47	Valladolid	4703	Medina de Rioseco
47221	Villanueva de los Infantes	19,17	Villanueva de los Infantes		07	Castilla y León	47	Valladolid	4701	Valladolid
47222	Villanueva de San Mancio	15,16	Villanueva de San Mancio		07	Castilla y León	47	Valladolid	4703	Medina de Rioseco
47223	Villardefrades	36,22	Villardefrades		07	Castilla y León	47	Valladolid	4703	Medina de Rioseco
47224	Villarmentero de Esgueva	13,45	Villarmentero de Esgueva		07	Castilla y León	47	Valladolid	4701	Valladolid
47225	Villasexmir	14,16	Villasexmir		07	Castilla y León	47	Valladolid	4701	Valladolid
47226	Villavaquerín	45,11	Villavaquerín		07	Castilla y León	47	Valladolid	4701	Valladolid
47227	Villavellid	21,82	Villavellid		07	Castilla y León	47	Valladolid	4703	Medina de Rioseco
47228	Villaverde de Medina	58,19	Villaverde de Medina		07	Castilla y León	47	Valladolid	4702	Medina del Campo
47229	Villavicencio de los Caballeros	36,06	Villavicencio de los Caballeros		07	Castilla y León	47	Valladolid	4703	Medina de Rioseco
47230	Wamba	38,16	Wamba		07	Castilla y León	47	Valladolid	4701	Valladolid
47231	Zaratán	20,21	Zaratán		07	Castilla y León	47	Valladolid	4701	Valladolid
47232	Zarza, La	24,58	Zarza, La		07	Castilla y León	47	Valladolid	4702	Medina del Campo
48001	Abadiño	36,06	Abadiño-Zelaieta		16	País Vasco	48	Bizkaia	4801	Durango
48002	Abanto y Ciérvana-Abanto Zierbena	18,03	Gallarta		16	País Vasco	48	Bizkaia	4802	Barakaldo
48003	Amorebieta-Etxano	58,46	Amorebieta	1991	16	País Vasco	48	Bizkaia	4801	Durango
48004	Amoroto	12,94	Elexalde		16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48005	Arakaldo	2,65	Elexalde	1991	16	País Vasco	48	Bizkaia	4804	Bilbao
48006	Arantzazu	3,65	Zelaia		16	País Vasco	48	Bizkaia	4801	Durango
48007	Munitibar-Arbatzegi Gerrikaitz	24,07	Munitibar		16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48008	Artzentales	36,74	San Miguel de Linares	1991	16	País Vasco	48	Bizkaia	4805	Balmaseda
48009	Arrankudiaga	22,75	Arene		16	País Vasco	48	Bizkaia	4804	Bilbao
48010	Arrieta	14,47	Libao		16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48011	Arrigorriaga	16,21	Arrigorriaga		16	País Vasco	48	Bizkaia	4804	Bilbao
48012	Bakio	16,78	Basigo	1991	16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48013	Barakaldo	29,40	San Vicente de Barakaldo/San Bizenti-Barakaldo		16	País Vasco	48	Bizkaia	4802	Barakaldo
48014	Barrika	7,70	Elexalde	1991	16	País Vasco	48	Bizkaia	4806	Getxo
48015	Basauri	7,01	Arizgoiti	1991	16	País Vasco	48	Bizkaia	4804	Bilbao
48016	Berango	8,87	Berango		16	País Vasco	48	Bizkaia	4806	Getxo
48017	Bermeo	34,12	Bermeo	1991	16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48018	Berriatua	20,23	Erribera		16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48019	Berriz	30,07	Olakueta	1991	16	País Vasco	48	Bizkaia	4801	Durango
48020	Bilbao	41,31	Bilbao		16	País Vasco	48	Bizkaia	4804	Bilbao
48021	Busturia	19,63	Axpe-San Bartolome		16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48022	Karrantza Harana/Valle de Carranza	137,66	Concha		16	País Vasco	48	Bizkaia	4805	Balmaseda
48023	Artea	12,39	Herriko Plaza		16	País Vasco	48	Bizkaia	4801	Durango
48024	Zeanuri	66,97	Plaza		16	País Vasco	48	Bizkaia	4801	Durango
48025	Zeberio	47,15	Zubialde		16	País Vasco	48	Bizkaia	4804	Bilbao
48026	Dima	61,83	Ugarana		16	País Vasco	48	Bizkaia	4801	Durango
48027	Durango	10,91	Durango	1991	16	País Vasco	48	Bizkaia	4801	Durango
48028	Ea	14,17	Ea		16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48029	Etxebarri	3,26	Doneztebe		16	País Vasco	48	Bizkaia	4804	Bilbao
48030	Etxebarria	18,10	Etxebarria		16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48031	Elantxobe	1,85	Elantxobe		16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48032	Elorrio	37,32	Elorrio		16	País Vasco	48	Bizkaia	4801	Durango
48033	Ereño	10,67	Elexalde-Zeeta	1991	16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48034	Ermua	6,17	Ermua		16	País Vasco	48	Bizkaia	4801	Durango
48035	Fruiz	5,73	Aldai		16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48036	Galdakao	31,66	Kurtzea		16	País Vasco	48	Bizkaia	4804	Bilbao
48037	Galdames	44,36	San Pedro Galdames		16	País Vasco	48	Bizkaia	4805	Balmaseda
48038	Gamiz-Fika	15,53	Ergoien		16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48039	Garai	7,12	Garai (San Migel)	1991	16	País Vasco	48	Bizkaia	4801	Durango
48040	Gatika	17,42	Garai	1991	16	País Vasco	48	Bizkaia	4806	Getxo
48041	Gautegiz Arteaga	13,57	Zelaieta	1991	16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48042	Gordexola	40,97	Sandamendi		16	País Vasco	48	Bizkaia	4805	Balmaseda
48043	Gorliz	10,19	Elexalde	1991	16	País Vasco	48	Bizkaia	4806	Getxo
48044	Getxo	11,89	Algorta		16	País Vasco	48	Bizkaia	4806	Getxo
48045	Güeñes	41,16	Güeñes		16	País Vasco	48	Bizkaia	4805	Balmaseda
48046	Gernika-Lumo	8,47	Gernika-Lumo		16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48047	Gizaburuaga	6,32	Eguen-Gizaburuaga		16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48048	Ibarrangelu	15,56	Elexalde		16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48049	Ispaster	22,62	Ispaster-Elexalde		16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48050	Izurtza	4,28	Izurtza		16	País Vasco	48	Bizkaia	4801	Durango
48051	Lanestosa	1,25	Lanestosa		16	País Vasco	48	Bizkaia	4805	Balmaseda
48052	Larrabetzu	21,39	Larrabetzu	1991	16	País Vasco	48	Bizkaia	4804	Bilbao
48053	Laukiz	8,16	Elexalde		16	País Vasco	48	Bizkaia	4806	Getxo
48054	Leioa	8,52	Leioa		16	País Vasco	48	Bizkaia	4806	Getxo
48055	Lemoa	15,85	Lemoa		16	País Vasco	48	Bizkaia	4801	Durango
48056	Lemoiz	18,91	Urizar		16	País Vasco	48	Bizkaia	4806	Getxo
48057	Lekeitio	1,90	Lekeitio		16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48058	Mallabia	23,36	Mallabia		16	País Vasco	48	Bizkaia	4801	Durango
48059	Mañaria	17,55	Mañaria		16	País Vasco	48	Bizkaia	4801	Durango
48060	Markina-Xemein	45,49	Markina-Xemein		16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48061	Maruri-Jatabe	15,89	Ergoien		16	País Vasco	48	Bizkaia	4806	Getxo
48062	Mendata	22,39	Elejalde		16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48063	Mendexa	6,91	Zelaia		16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48064	Meñaka	12,70	Mesterika		16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48065	Ugao-Miraballes	5,22	Ugao-Miraballes		16	País Vasco	48	Bizkaia	4804	Bilbao
48066	Morga	14,43	Andra Mari		16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48067	Muxika	50,02	Ugartegoikoa		16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48068	Mundaka	4,15	Mundaka		16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48069	Mungia	46,78	Mungia		16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48070	Aulesti	25,31	Aulesti		16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48071	Muskiz	22,04	San Juan		16	País Vasco	48	Bizkaia	4802	Barakaldo
48072	Otxandio	12,42	Otxandio		16	País Vasco	48	Bizkaia	4801	Durango
48073	Ondarroa	3,54	Ondarroa		16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48074	Urduña/Orduña	33,49	Urduña/Orduña	1991	16	País Vasco	48	Bizkaia	4804	Bilbao
48075	Orozko	102,72	Zubiaur		16	País Vasco	48	Bizkaia	4804	Bilbao
48076	Sukarrieta	2,30	Sukarrieta		16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48077	Plentzia	5,79	Plentzia		16	País Vasco	48	Bizkaia	4806	Getxo
48078	Portugalete	3,21	Portugalete		16	País Vasco	48	Bizkaia	4802	Barakaldo
48079	Errigoiti	16,42	Errigoiti		16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48080	Valle de Trápaga-Trapagaran	13,07	Valle de Trápaga/Trapagaran		16	País Vasco	48	Bizkaia	4802	Barakaldo
48081	Lezama	16,54	Aretxalde	1991	16	País Vasco	48	Bizkaia	4804	Bilbao
48082	Santurtzi	7,15	Santurtzi		16	País Vasco	48	Bizkaia	4802	Barakaldo
48083	Ortuella	7,73	Ortuella		16	País Vasco	48	Bizkaia	4802	Barakaldo
48084	Sestao	3,54	Sestao		16	País Vasco	48	Bizkaia	4802	Barakaldo
48085	Sopelana	8,39	Sopelana		16	País Vasco	48	Bizkaia	4806	Getxo
48086	Sopuerta	42,83	Mercadillo		16	País Vasco	48	Bizkaia	4805	Balmaseda
48087	Trucios-Turtzioz	30,99	Iglesia, La		16	País Vasco	48	Bizkaia	4805	Balmaseda
48088	Ubide	2,92	San Juan		16	País Vasco	48	Bizkaia	4801	Durango
48089	Urduliz	7,82	Landa		16	País Vasco	48	Bizkaia	4806	Getxo
48090	Balmaseda	22,32	Balmaseda		16	País Vasco	48	Bizkaia	4805	Balmaseda
48091	Atxondo	23,21	Apatamonasterio		16	País Vasco	48	Bizkaia	4801	Durango
48092	Bedia	16,52	Elexalde	1991	16	País Vasco	48	Bizkaia	4801	Durango
48093	Areatza	9,14	Areatza		16	País Vasco	48	Bizkaia	4801	Durango
48094	Igorre	17,28	Elexalde		16	País Vasco	48	Bizkaia	4801	Durango
48095	Zaldibar	11,56	Zaldibar		16	País Vasco	48	Bizkaia	4801	Durango
48096	Zalla	30,83	Mimetiz		16	País Vasco	48	Bizkaia	4805	Balmaseda
48097	Zaratamo	10,02	Zaratamo		16	País Vasco	48	Bizkaia	4804	Bilbao
48901	Derio	7,40	Arteaga		16	País Vasco	48	Bizkaia	4804	Bilbao
48902	Erandio	17,97	Altzaga		16	País Vasco	48	Bizkaia	4804	Bilbao
48903	Loiu	15,55	Zabaloetxe	1991	16	País Vasco	48	Bizkaia	4804	Bilbao
48904	Sondika	6,30	Basozabal	1991	16	País Vasco	48	Bizkaia	4804	Bilbao
48905	Zamudio	18,08	Arteaga (San Martin)		16	País Vasco	48	Bizkaia	4804	Bilbao
48906	Forua	7,94	Elexalde Forua		16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48907	Kortezubi	11,91	Enderika		16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48908	Murueta	5,45	Kanpantxua		16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48909	Nabarniz	11,75	Elexalde		16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48910	Iurreta	18,84	Iurreta		16	País Vasco	48	Bizkaia	4801	Durango
48911	Ajangiz	7,35	Mendieta	1991	16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48912	Alonsotegi	16,02	Alonsotegi	1991	16	País Vasco	48	Bizkaia	4802	Barakaldo
48913	Zierbena	9,15	Cuesta, La	1995	16	País Vasco	48	Bizkaia	4802	Barakaldo
48914	Arratzu	10,34	Loiola	1993	16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
48915	Ziortza-Bolibar	18,50	Bolibar	2005	16	País Vasco	48	Bizkaia	4803	Gernika-Lumo
49002	Abezames	23,26	Abezames		07	Castilla y León	49	Zamora	4901	Toro
49003	Alcañices	54,76	Alcañices		07	Castilla y León	49	Zamora	4902	Zamora
49004	Alcubilla de Nogales	13,67	Alcubilla de Nogales		07	Castilla y León	49	Zamora	4903	Benavente
49005	Alfaraz de Sayago	73,02	Alfaraz		07	Castilla y León	49	Zamora	4902	Zamora
49006	Algodre	18,18	Algodre		07	Castilla y León	49	Zamora	4902	Zamora
49007	Almaraz de Duero	45,61	Almaraz de Duero		07	Castilla y León	49	Zamora	4902	Zamora
49008	Almeida de Sayago	76,37	Almeida de Sayago		07	Castilla y León	49	Zamora	4902	Zamora
49009	Andavías	23,14	Andavías		07	Castilla y León	49	Zamora	4902	Zamora
49010	Arcenillas	12,08	Arcenillas		07	Castilla y León	49	Zamora	4902	Zamora
49011	Arcos de la Polvorosa	12,24	Arcos de la Polvorosa		07	Castilla y León	49	Zamora	4903	Benavente
49012	Argañín	12,64	Argañín		07	Castilla y León	49	Zamora	4902	Zamora
49013	Argujillo	23,09	Argujillo		07	Castilla y León	49	Zamora	4902	Zamora
49014	Arquillinos	17,64	Arquillinos		07	Castilla y León	49	Zamora	4902	Zamora
49015	Arrabalde	15,77	Arrabalde		07	Castilla y León	49	Zamora	4903	Benavente
49016	Aspariegos	42,16	Aspariegos		07	Castilla y León	49	Zamora	4902	Zamora
49017	Asturianos	42,60	Asturianos		07	Castilla y León	49	Zamora	4904	Puebla de Sanabria
49018	Ayoó de Vidriales	59,97	Ayoó de Vidriales		07	Castilla y León	49	Zamora	4903	Benavente
49019	Barcial del Barco	19,01	Barcial del Barco		07	Castilla y León	49	Zamora	4903	Benavente
49020	Belver de los Montes	68,55	Belver de los Montes		07	Castilla y León	49	Zamora	4905	Villalpando
49021	Benavente	45,12	Benavente		07	Castilla y León	49	Zamora	4903	Benavente
49022	Benegiles	23,33	Benegiles		07	Castilla y León	49	Zamora	4902	Zamora
49023	Bermillo de Sayago	189,55	Bermillo de Sayago		07	Castilla y León	49	Zamora	4902	Zamora
49024	Bóveda de Toro, La	59,45	Bóveda de Toro, La		07	Castilla y León	49	Zamora	4901	Toro
49025	Bretó	21,69	Bretó		07	Castilla y León	49	Zamora	4903	Benavente
49026	Bretocino	12,93	Bretocino		07	Castilla y León	49	Zamora	4903	Benavente
